Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,Tissue
SRR5354719,ATAC-seq,152,77970376,PRJNA379613,SAMN06614666,31252892,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650944,GSM2541647,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541647,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354720,ATAC-seq,152,43976792,PRJNA379613,SAMN06614665,17578932,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650945,GSM2541648,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541648,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354721,ATAC-seq,152,144746256,PRJNA379613,SAMN06614664,54698869,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650946,GSM2541649,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541649,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354722,ATAC-seq,152,53687768,PRJNA379613,SAMN06614663,19347631,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650947,GSM2541650,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541650,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354723,ATAC-seq,152,26467304,PRJNA379613,SAMN06614662,9455439,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650948,GSM2541651,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541651,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354724,ATAC-seq,152,23842568,PRJNA379613,SAMN06614661,8558517,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650949,GSM2541652,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541652,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354725,ATAC-seq,152,30902664,PRJNA379613,SAMN06614660,11675136,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650950,GSM2541653,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541653,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354726,ATAC-seq,152,11734096,PRJNA379613,SAMN06614659,5217189,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650951,GSM2541654,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541654,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354727,ATAC-seq,152,18552664,PRJNA379613,SAMN06614658,7068485,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650952,GSM2541655,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541655,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354728,ATAC-seq,152,12503976,PRJNA379613,SAMN06614657,4531761,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650953,GSM2541656,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541656,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354729,ATAC-seq,152,128002392,PRJNA379613,SAMN06614656,47064410,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650954,GSM2541657,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541657,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354730,ATAC-seq,152,7263472,PRJNA379613,SAMN06614655,3246770,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650955,GSM2541658,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541658,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354731,ATAC-seq,152,9315320,PRJNA379613,SAMN06614654,2925067,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650956,GSM2541659,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541659,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354732,ATAC-seq,152,12876072,PRJNA379613,SAMN06614653,4261115,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650957,GSM2541660,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541660,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354733,ATAC-seq,152,1095464,PRJNA379613,SAMN06614652,549792,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650958,GSM2541661,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541661,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354734,ATAC-seq,152,10079120,PRJNA379613,SAMN06614651,4519487,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650959,GSM2541662,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541662,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354735,ATAC-seq,152,15976112,PRJNA379613,SAMN06614650,7112177,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650960,GSM2541663,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541663,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354736,ATAC-seq,152,268888,PRJNA379613,SAMN06614649,201335,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650961,GSM2541664,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541664,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354737,ATAC-seq,152,1008520,PRJNA379613,SAMN06614702,423077,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650962,GSM2541665,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541665,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354738,ATAC-seq,152,24180160,PRJNA379613,SAMN06614697,10579225,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650963,GSM2541666,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541666,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354739,ATAC-seq,152,1981320,PRJNA379613,SAMN06614696,957362,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650964,GSM2541667,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541667,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354740,ATAC-seq,152,2326208,PRJNA379613,SAMN06614701,1055368,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650965,GSM2541668,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541668,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354741,ATAC-seq,152,4371064,PRJNA379613,SAMN06614700,2048608,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650966,GSM2541669,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541669,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354742,ATAC-seq,152,10130344,PRJNA379613,SAMN06614699,4631996,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650967,GSM2541670,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541670,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354743,ATAC-seq,152,11324152,PRJNA379613,SAMN06614698,5053345,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650968,GSM2541671,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541671,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354744,ATAC-seq,152,6043824,PRJNA379613,SAMN06614695,2773942,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650969,GSM2541672,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541672,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354745,ATAC-seq,152,26974984,PRJNA379613,SAMN06614694,9365912,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650970,GSM2541673,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541673,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354746,ATAC-seq,152,29002208,PRJNA379613,SAMN06614693,10230008,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650971,GSM2541674,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541674,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354747,ATAC-seq,152,130471480,PRJNA379613,SAMN06614692,46764521,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650972,GSM2541675,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541675,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354748,ATAC-seq,152,21520464,PRJNA379613,SAMN06614691,7493902,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650973,GSM2541676,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541676,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354749,ATAC-seq,152,9108600,PRJNA379613,SAMN06614690,2804648,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650974,GSM2541677,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541677,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354750,ATAC-seq,152,39109752,PRJNA379613,SAMN06614689,13743387,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650975,GSM2541678,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541678,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354751,ATAC-seq,152,10473712,PRJNA379613,SAMN06614688,3137033,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650976,GSM2541679,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541679,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354752,ATAC-seq,152,25203880,PRJNA379613,SAMN06614687,8792116,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650977,GSM2541680,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541680,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354753,ATAC-seq,152,9970896,PRJNA379613,SAMN06614686,2990086,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650978,GSM2541681,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541681,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354754,ATAC-seq,152,28167728,PRJNA379613,SAMN06614685,9915664,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650979,GSM2541682,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541682,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354755,ATAC-seq,152,52670432,PRJNA379613,SAMN06614684,18872960,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650980,GSM2541683,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541683,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354756,ATAC-seq,152,26691352,PRJNA379613,SAMN06614683,9322002,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650981,GSM2541684,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541684,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354757,ATAC-seq,152,23851992,PRJNA379613,SAMN06614682,8425671,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650982,GSM2541685,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541685,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354758,ATAC-seq,152,18191664,PRJNA379613,SAMN06614681,6324771,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650983,GSM2541686,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541686,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354759,ATAC-seq,152,17763632,PRJNA379613,SAMN06614680,6207168,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650984,GSM2541687,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541687,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354760,ATAC-seq,152,15875640,PRJNA379613,SAMN06614679,5778566,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650985,GSM2541688,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541688,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354761,ATAC-seq,152,9213936,PRJNA379613,SAMN06615941,3059033,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650986,GSM2541689,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541689,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354762,ATAC-seq,152,17442608,PRJNA379613,SAMN06615940,6084539,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650987,GSM2541690,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541690,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354763,ATAC-seq,152,31813904,PRJNA379613,SAMN06615939,11324441,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650988,GSM2541691,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541691,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354764,ATAC-seq,152,17708456,PRJNA379613,SAMN06615938,6240308,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650989,GSM2541692,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541692,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354765,ATAC-seq,152,18923240,PRJNA379613,SAMN06615937,6514041,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650990,GSM2541693,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541693,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354766,ATAC-seq,152,20832208,PRJNA379613,SAMN06615936,7388912,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650991,GSM2541694,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541694,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354767,ATAC-seq,152,24818104,PRJNA379613,SAMN06616083,8952235,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650992,GSM2541695,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541695,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354768,ATAC-seq,152,9871944,PRJNA379613,SAMN06616082,3028947,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650993,GSM2541696,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541696,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354769,ATAC-seq,152,28934264,PRJNA379613,SAMN06616081,10330687,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650994,GSM2541697,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541697,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354770,ATAC-seq,152,21274680,PRJNA379613,SAMN06616080,7494413,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650995,GSM2541698,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541698,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354771,ATAC-seq,152,28230352,PRJNA379613,SAMN06616079,10180803,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650996,GSM2541699,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541699,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354772,ATAC-seq,152,24285192,PRJNA379613,SAMN06616078,8815252,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650997,GSM2541700,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541700,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354773,ATAC-seq,152,13912712,PRJNA379613,SAMN06616077,5053942,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650998,GSM2541701,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541701,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354774,ATAC-seq,152,31000096,PRJNA379613,SAMN06616076,11032322,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2650999,GSM2541702,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541702,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354775,ATAC-seq,152,36709824,PRJNA379613,SAMN06616075,13727055,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651000,GSM2541703,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541703,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354776,ATAC-seq,152,12181432,PRJNA379613,SAMN06616074,4048578,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651001,GSM2541704,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541704,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354777,ATAC-seq,152,31867256,PRJNA379613,SAMN06616073,11291804,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651002,GSM2541705,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541705,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354778,ATAC-seq,152,8676312,PRJNA379613,SAMN06616072,2617242,CMP,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651003,GSM2541706,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541706,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354779,ATAC-seq,152,17484408,PRJNA379613,SAMN06616071,6156777,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651004,GSM2541707,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541707,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354780,ATAC-seq,152,23014928,PRJNA379613,SAMN06616070,8113838,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651005,GSM2541708,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541708,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354781,ATAC-seq,152,32232208,PRJNA379613,SAMN06616069,11341594,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651006,GSM2541709,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541709,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354782,ATAC-seq,152,26343120,PRJNA379613,SAMN06616068,9194497,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651007,GSM2541710,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541710,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354783,ATAC-seq,152,48023032,PRJNA379613,SAMN06616067,17113501,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651008,GSM2541711,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541711,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354784,ATAC-seq,152,21129976,PRJNA379613,SAMN06616066,7380978,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651009,GSM2541712,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541712,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354785,ATAC-seq,152,22645416,PRJNA379613,SAMN06616065,8548465,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651010,GSM2541713,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541713,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
SRR5354786,ATAC-seq,152,35454456,PRJNA379613,SAMN06616064,12601488,CMP,GEO,public,"fastq,sra,unknown_contigs","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX2651011,GSM2541714,NextSeq 500,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2018-04-29T00:00:00Z,GSM2541714,Bone Marrow CD34+,SRP102089,CD34+ Bone Marrow
