Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2541691,"singles-BM0828-CMP-frozen-151118-43","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650988",SRX2650988,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541692,"singles-BM0828-CMP-frozen-151118-44","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650989",SRX2650989,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541693,"singles-BM0828-CMP-frozen-151118-45","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650990",SRX2650990,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541694,"singles-BM0828-CMP-frozen-151118-46","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650991",SRX2650991,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541695,"singles-BM0828-CMP-frozen-151118-47","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650992",SRX2650992,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541696,"singles-BM0828-CMP-frozen-151118-48","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650993",SRX2650993,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541697,"singles-BM0828-CMP-frozen-151118-49","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650994",SRX2650994,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541698,"singles-BM0828-CMP-frozen-151118-50","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650995",SRX2650995,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541699,"singles-BM0828-CMP-frozen-151118-51","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650996",SRX2650996,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541700,"singles-BM0828-CMP-frozen-151118-52","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650997",SRX2650997,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541701,"singles-BM0828-CMP-frozen-151118-53","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650998",SRX2650998,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541702,"singles-BM0828-CMP-frozen-151118-54","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2650999",SRX2650999,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541703,"singles-BM0828-CMP-frozen-151118-55","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651000",SRX2651000,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541704,"singles-BM0828-CMP-frozen-151118-56","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651001",SRX2651001,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541705,"singles-BM0828-CMP-frozen-151118-57","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651002",SRX2651002,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541706,"singles-BM0828-CMP-frozen-151118-58","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651003",SRX2651003,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541707,"singles-BM0828-CMP-frozen-151118-59","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651004",SRX2651004,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541708,"singles-BM0828-CMP-frozen-151118-60","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651005",SRX2651005,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541709,"singles-BM0828-CMP-frozen-151118-61","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651006",SRX2651006,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541710,"singles-BM0828-CMP-frozen-151118-62","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651007",SRX2651007,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541711,"singles-BM0828-CMP-frozen-151118-63","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651008",SRX2651008,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541712,"singles-BM0828-CMP-frozen-151118-64","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651009",SRX2651009,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541713,"singles-BM0828-CMP-frozen-151118-65","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651010",SRX2651010,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541714,"singles-BM0828-CMP-frozen-151118-66","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651011",SRX2651011,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541715,"singles-BM0828-CMP-frozen-151118-67","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651012",SRX2651012,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541716,"singles-BM0828-CMP-frozen-151118-68","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651013",SRX2651013,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541717,"singles-BM0828-CMP-frozen-151118-69","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651014",SRX2651014,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541718,"singles-BM0828-CMP-frozen-151118-70","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651015",SRX2651015,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541719,"singles-BM0828-CMP-frozen-151118-71","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651016",SRX2651016,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541720,"singles-BM0828-CMP-frozen-151118-72","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651017",SRX2651017,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541721,"singles-BM0828-CMP-frozen-151118-73","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651018",SRX2651018,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541722,"singles-BM0828-CMP-frozen-151118-74","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651019",SRX2651019,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541723,"singles-BM0828-CMP-frozen-151118-75","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651020",SRX2651020,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541724,"singles-BM0828-CMP-frozen-151118-76","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651021",SRX2651021,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541725,"singles-BM0828-CMP-frozen-151118-77","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651022",SRX2651022,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541726,"singles-BM0828-CMP-frozen-151118-78","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651023",SRX2651023,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541727,"singles-BM0828-CMP-frozen-151118-79","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651024",SRX2651024,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541728,"singles-BM0828-CMP-frozen-151118-80","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651025",SRX2651025,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541729,"singles-BM0828-CMP-frozen-151118-81","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651026",SRX2651026,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541730,"singles-BM0828-CMP-frozen-151118-82","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651027",SRX2651027,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541731,"singles-BM0828-CMP-frozen-151118-83","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651028",SRX2651028,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541732,"singles-BM0828-CMP-frozen-151118-84","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651029",SRX2651029,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541733,"singles-BM0828-CMP-frozen-151118-85","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651030",SRX2651030,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541734,"singles-BM0828-CMP-frozen-151118-86","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651031",SRX2651031,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541735,"singles-BM0828-CMP-frozen-151118-87","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651032",SRX2651032,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541736,"singles-BM0828-CMP-frozen-151118-88","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651033",SRX2651033,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541737,"singles-BM0828-CMP-frozen-151118-89","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651034",SRX2651034,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541738,"singles-BM0828-CMP-frozen-151118-90","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651035",SRX2651035,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541739,"singles-BM0828-CMP-frozen-151118-91","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651036",SRX2651036,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541740,"singles-BM0828-CMP-frozen-151118-92","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651037",SRX2651037,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541741,"singles-BM0828-CMP-frozen-151118-93","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651038",SRX2651038,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541742,"singles-BM0828-CMP-frozen-151118-94","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651039",SRX2651039,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541743,"singles-BM0828-CMP-frozen-151118-95","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651040",SRX2651040,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541744,"singles-BM0828-CMP-frozen-151118-96","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651041",SRX2651041,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541745,"BM1077-GMP-Frozen-160107-1","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651042",SRX2651042,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541746,"BM1077-GMP-Frozen-160107-2","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651043",SRX2651043,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541747,"BM1077-GMP-Frozen-160107-3","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651044",SRX2651044,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541748,"BM1077-GMP-Frozen-160107-4","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651045",SRX2651045,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541749,"BM1077-GMP-Frozen-160107-5","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651046",SRX2651046,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541750,"BM1077-GMP-Frozen-160107-6","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651047",SRX2651047,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541751,"BM1077-GMP-Frozen-160107-7","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651048",SRX2651048,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541752,"BM1077-GMP-Frozen-160107-8","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651049",SRX2651049,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541753,"BM1077-GMP-Frozen-160107-9","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651050",SRX2651050,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541754,"BM1077-GMP-Frozen-160107-10","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651051",SRX2651051,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541755,"BM1077-GMP-Frozen-160107-11","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651052",SRX2651052,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541756,"BM1077-GMP-Frozen-160107-12","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651053",SRX2651053,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541757,"BM1077-GMP-Frozen-160107-13","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651054",SRX2651054,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541758,"BM1077-GMP-Frozen-160107-14","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651055",SRX2651055,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541759,"BM1077-GMP-Frozen-160107-15","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651056",SRX2651056,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541760,"BM1077-GMP-Frozen-160107-16","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651057",SRX2651057,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541761,"BM1077-GMP-Frozen-160107-17","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651058",SRX2651058,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541762,"BM1077-GMP-Frozen-160107-18","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651059",SRX2651059,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541763,"BM1077-GMP-Frozen-160107-19","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651060",SRX2651060,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541764,"BM1077-GMP-Frozen-160107-20","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651061",SRX2651061,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541765,"BM1077-GMP-Frozen-160107-21","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651062",SRX2651062,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541766,"BM1077-GMP-Frozen-160107-22","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651063",SRX2651063,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541767,"BM1077-GMP-Frozen-160107-23","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651064",SRX2651064,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541768,"BM1077-GMP-Frozen-160107-24","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651065",SRX2651065,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541769,"BM1077-GMP-Frozen-160107-25","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651066",SRX2651066,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541770,"BM1077-GMP-Frozen-160107-26","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651067",SRX2651067,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541771,"BM1077-GMP-Frozen-160107-27","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651068",SRX2651068,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541772,"BM1077-GMP-Frozen-160107-28","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651069",SRX2651069,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541773,"BM1077-GMP-Frozen-160107-29","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651070",SRX2651070,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541774,"BM1077-GMP-Frozen-160107-30","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651071",SRX2651071,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541775,"BM1077-GMP-Frozen-160107-31","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651072",SRX2651072,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541776,"BM1077-GMP-Frozen-160107-32","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651073",SRX2651073,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541777,"BM1077-GMP-Frozen-160107-33","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651074",SRX2651074,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541778,"BM1077-GMP-Frozen-160107-34","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651075",SRX2651075,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541779,"BM1077-GMP-Frozen-160107-35","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651076",SRX2651076,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541780,"BM1077-GMP-Frozen-160107-36","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651077",SRX2651077,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541781,"BM1077-GMP-Frozen-160107-37","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651078",SRX2651078,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541782,"BM1077-GMP-Frozen-160107-38","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651079",SRX2651079,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541783,"BM1077-GMP-Frozen-160107-39","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651080",SRX2651080,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541784,"BM1077-GMP-Frozen-160107-40","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651081",SRX2651081,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541785,"BM1077-GMP-Frozen-160107-41","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651082",SRX2651082,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541786,"BM1077-GMP-Frozen-160107-42","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651083",SRX2651083,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541787,"BM1077-GMP-Frozen-160107-43","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651084",SRX2651084,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541788,"BM1077-GMP-Frozen-160107-44","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651085",SRX2651085,"Jason Daniel Buenrostro","Apr 26, 2018"
GSM2541789,"BM1077-GMP-Frozen-160107-45","SRA","Homo sapiens",1,GPL18573,GSE96769;GSE96772,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX2651086",SRX2651086,"Jason Daniel Buenrostro","Apr 26, 2018"
