"Run"	"Sample Name"	"Title"	"Cell_type"	"Donor"	"Assay Type"	"AvgSpotLen"	"Bases"	"BioProject"	"BioSample"	"Bytes"	"Center Name"	"Consent"	"DATASTORE filetype"	"DATASTORE provider"	"DATASTORE region"	"Experiment"	"GEO_Accession (exp)"	"Instrument"	"LibraryLayout"	"LibrarySelection"	"LibrarySource"	"Organism"	"Platform"	"ReleaseDate"	"source_name"	"SRA Study"	"discard"
"SRR5354002"	"GSM2540924"	"singles-BM0828-MPP-frozen-151103-50"	"MPP"	"BM0828"	"ATAC-seq"	152	24044120	"PRJNA379613"	"SAMN06613940"	8110790	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650227"	"GSM2540924"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355817"	"GSM2542750"	"singles-BM0106-UNK-160418-46"	"unknown"	"BM0106"	"ATAC-seq"	152	53922304	"PRJNA379613"	"SAMN06615709"	19615258	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652042"	"GSM2542750"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354293"	"GSM2541215"	"singles-160819-BM1137-CMP-LS-53"	"CMP"	"BM1137"	"ATAC-seq"	152	4543128	"PRJNA379613"	"SAMN06614316"	1881117	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650518"	"GSM2541215"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353613"	"GSM2540535"	"singles-BM0106-HSC-SIM-160219-45"	"HSC"	"BM0106"	"ATAC-seq"	152	15510840	"PRJNA379613"	"SAMN06613326"	6309453	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2649838"	"GSM2540535"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354742"	"GSM2541670"	"singles-BM0828-CMP-frozen-151118-22"	"CMP"	"BM0828"	"ATAC-seq"	152	10130344	"PRJNA379613"	"SAMN06614699"	4631996	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650967"	"GSM2541670"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353822"	"GSM2540744"	"singles-BM0828-HSC-frozen-151027-62"	"HSC"	"BM0828"	"ATAC-seq"	152	21006096	"PRJNA379613"	"SAMN06613695"	7499945	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650047"	"GSM2540744"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355489"	"GSM2542422"	"singles-BM0828-CLP-frozen-151103-6"	"CLP"	"BM0828"	"ATAC-seq"	152	24312248	"PRJNA379613"	"SAMN06614985"	7786392	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651714"	"GSM2542422"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355685"	"GSM2542618"	"singles-BM1214-MCP-frozen-160128-10"	"pDC"	"BM1214"	"ATAC-seq"	152	30423560	"PRJNA379613"	"SAMN06615257"	10922434	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651910"	"GSM2542618"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353674"	"GSM2540596"	"singles-BM0828-HSC-fresh-151027-10"	"HSC"	"BM0828"	"ATAC-seq"	152	23889536	"PRJNA379613"	"SAMN06613191"	8043437	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2649899"	"GSM2540596"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354165"	"GSM2541087"	"BM1077-CMP-Frozen-160106-21"	"CMP"	"BM1077"	"ATAC-seq"	152	16266736	"PRJNA379613"	"SAMN06614000"	4779732	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650390"	"GSM2541087"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355325"	"GSM2542258"	"singles-MEP-141017-34"	"MEP"	"BM4983"	"ATAC-seq"	152	64818576	"PRJNA379613"	"SAMN06615810"	23672562	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651550"	"GSM2542258"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356075"	"GSM2543008"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-16"	"GMP"	"BM1137"	"ATAC-seq"	152	6144752	"PRJNA379613"	"SAMN06615149"	3015183	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652300"	"GSM2543008"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354542"	"GSM2541470"	"singles-160822-BM1137-CMP-LS-14"	"CMP"	"BM1137"	"ATAC-seq"	152	7987144	"PRJNA379613"	"SAMN06613863"	2967441	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650767"	"GSM2541470"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353592"	"GSM2540514"	"singles-BM0106-HSC-SIM-160219-24"	"HSC"	"BM0106"	"ATAC-seq"	152	10354544	"PRJNA379613"	"SAMN06613285"	4946091	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2649817"	"GSM2540514"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353894"	"GSM2540816"	"BM1077-MPP-Frozen-160105-38"	"MPP"	"BM1077"	"ATAC-seq"	152	16358544	"PRJNA379613"	"SAMN06614084"	4588607	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650119"	"GSM2540816"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354086"	"GSM2541008"	"singles-BM0828-LMPP-frozen-151105-38"	"LMPP"	"BM0828"	"ATAC-seq"	152	21019320	"PRJNA379613"	"SAMN06614595"	6850749	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650311"	"GSM2541008"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354206"	"GSM2541128"	"BM1077-CMP-Frozen-160106-62"	"CMP"	"BM1077"	"ATAC-seq"	152	24939856	"PRJNA379613"	"SAMN06613916"	7148597	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650431"	"GSM2541128"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353834"	"GSM2540756"	"singles-BM0828-HSC-frozen-151027-74"	"HSC"	"BM0828"	"ATAC-seq"	152	15531816	"PRJNA379613"	"SAMN06613683"	5623994	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650059"	"GSM2540756"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355004"	"GSM2541932"	"singles-BM0828-GMP-151027-92"	"GMP"	"BM0828"	"ATAC-seq"	152	8001888	"PRJNA379613"	"SAMN06614809"	4395257	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651229"	"GSM2541932"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353695"	"GSM2540617"	"singles-BM0828-HSC-fresh-151027-31"	"HSC"	"BM0828"	"ATAC-seq"	152	21059752	"PRJNA379613"	"SAMN06613436"	7156575	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2649920"	"GSM2540617"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354810"	"GSM2541738"	"singles-BM0828-CMP-frozen-151118-90"	"CMP"	"BM0828"	"ATAC-seq"	152	10470368	"PRJNA379613"	"SAMN06616100"	3414074	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651035"	"GSM2541738"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355683"	"GSM2542616"	"singles-BM1214-MCP-frozen-160128-8"	"pDC"	"BM1214"	"ATAC-seq"	152	34614960	"PRJNA379613"	"SAMN06615259"	11833579	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651908"	"GSM2542616"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354005"	"GSM2540927"	"singles-BM0828-MPP-frozen-151103-53"	"MPP"	"BM0828"	"ATAC-seq"	152	29861920	"PRJNA379613"	"SAMN06613937"	10390442	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650230"	"GSM2540927"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353680"	"GSM2540602"	"singles-BM0828-HSC-fresh-151027-16"	"HSC"	"BM0828"	"ATAC-seq"	152	23600888	"PRJNA379613"	"SAMN06613185"	8104706	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2649905"	"GSM2540602"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355114"	"GSM2542042"	"BM1077-MEP-Frozen-160107-10"	"MEP"	"BM1077"	"ATAC-seq"	152	63245680	"PRJNA379613"	"SAMN06615441"	19390650	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651339"	"GSM2542042"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353387"	"GSM2540309"	"BM1077-HSC-Frozen-160105-11"	"HSC"	"BM1077"	"ATAC-seq"	152	19042712	"PRJNA379613"	"SAMN06613498"	5657441	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2649612"	"GSM2540309"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354938"	"GSM2541866"	"singles-BM0828-GMP-151027-26"	"GMP"	"BM0828"	"ATAC-seq"	152	8385992	"PRJNA379613"	"SAMN06614773"	4455372	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651163"	"GSM2541866"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355453"	"GSM2542386"	"BM1077-CLP-Frozen-160106-66"	"CLP"	"BM1077"	"ATAC-seq"	152	18047112	"PRJNA379613"	"SAMN06615253"	5252964	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651678"	"GSM2542386"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355964"	"GSM2542897"	"singles-160808-scATAC-BM1137-GMP2mid-LS-1"	"GMP"	"BM1137"	"ATAC-seq"	152	8050984	"PRJNA379613"	"SAMN06615854"	3312361	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652189"	"GSM2542897"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354493"	"GSM2541421"	"singles-20160617-scATAC-BM1214-CMP-LS-61"	"CMP"	"BM1214"	"ATAC-seq"	152	38135736	"PRJNA379613"	"SAMN06614485"	12139341	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650718"	"GSM2541421"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353760"	"GSM2540682"	"singles-BM0828-HSC-fresh-151027-96"	"HSC"	"BM0828"	"ATAC-seq"	152	20860176	"PRJNA379613"	"SAMN06614527"	7239071	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2649985"	"GSM2540682"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353616"	"GSM2540538"	"singles-BM0106-HSC-SIM-160219-48"	"HSC"	"BM0106"	"ATAC-seq"	152	14927920	"PRJNA379613"	"SAMN06613409"	5874551	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2649841"	"GSM2540538"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355538"	"GSM2542471"	"singles-BM0828-CLP-frozen-151103-55"	"CLP"	"BM0828"	"ATAC-seq"	152	10367616	"PRJNA379613"	"SAMN06615025"	3599245	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651763"	"GSM2542471"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355401"	"GSM2542334"	"BM1077-CLP-Frozen-160106-14"	"CLP"	"BM1077"	"ATAC-seq"	152	8704736	"PRJNA379613"	"SAMN06615560"	2653599	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651626"	"GSM2542334"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354935"	"GSM2541863"	"singles-BM0828-GMP-151027-23"	"GMP"	"BM0828"	"ATAC-seq"	152	6939408	"PRJNA379613"	"SAMN06614776"	3693732	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651160"	"GSM2541863"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354444"	"GSM2541366"	"singles-20160617-scATAC-BM1214-CMP-LS-12"	"CMP"	"BM1214"	"ATAC-seq"	152	15336344	"PRJNA379613"	"SAMN06613731"	5633385	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650669"	"GSM2541366"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353942"	"GSM2540864"	"BM1077-MPP-Frozen-160105-86"	"MPP"	"BM1077"	"ATAC-seq"	152	19671840	"PRJNA379613"	"SAMN06614066"	5700171	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650167"	"GSM2540864"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356051"	"GSM2542984"	"singles-160808-scATAC-BM1137-GMP2mid-LS-88"	"GMP"	"BM1137"	"ATAC-seq"	152	7423376	"PRJNA379613"	"SAMN06615081"	2977869	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652276"	"GSM2542984"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355732"	"GSM2542665"	"singles-BM1214-MCP-frozen-160128-57"	"pDC"	"BM1214"	"ATAC-seq"	152	36866080	"PRJNA379613"	"SAMN06615987"	12465846	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651957"	"GSM2542665"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353876"	"GSM2540798"	"BM1077-MPP-Frozen-160105-20"	"MPP"	"BM1077"	"ATAC-seq"	152	23128320	"PRJNA379613"	"SAMN06614101"	6876175	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650101"	"GSM2540798"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355773"	"GSM2542706"	"singles-BM0106-UNK-160418-2"	"unknown"	"BM0106"	"ATAC-seq"	152	56900288	"PRJNA379613"	"SAMN06615574"	20947218	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651998"	"GSM2542706"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353697"	"GSM2540619"	"singles-BM0828-HSC-fresh-151027-33"	"HSC"	"BM0828"	"ATAC-seq"	152	22139256	"PRJNA379613"	"SAMN06613434"	7783959	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2649922"	"GSM2540619"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353870"	"GSM2540792"	"BM1077-MPP-Frozen-160105-14"	"MPP"	"BM1077"	"ATAC-seq"	152	19068552	"PRJNA379613"	"SAMN06614028"	5236294	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650095"	"GSM2540792"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353880"	"GSM2540802"	"BM1077-MPP-Frozen-160105-24"	"MPP"	"BM1077"	"ATAC-seq"	152	17414640	"PRJNA379613"	"SAMN06614097"	5218793	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650105"	"GSM2540802"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355089"	"GSM2542017"	"singles-BM1214-GMP-160421-81"	"GMP"	"BM1214"	"ATAC-seq"	152	5302064	"PRJNA379613"	"SAMN06615198"	2577227	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651314"	"GSM2542017"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353578"	"GSM2540500"	"singles-BM0106-HSC-SIM-160219-10"	"HSC"	"BM0106"	"ATAC-seq"	152	6896696	"PRJNA379613"	"SAMN06613299"	3057678	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2649803"	"GSM2540500"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355400"	"GSM2542333"	"BM1077-CLP-Frozen-160106-13"	"CLP"	"BM1077"	"ATAC-seq"	152	18635352	"PRJNA379613"	"SAMN06615561"	5312161	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651625"	"GSM2542333"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986190"	"GSM2255267"	"singles-PB1022-mono-160128-70"	"Mono"	"PB1022"	"OTHER"	152	10049936	"PRJNA299657"	"SAMN05462796"	3978499	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX1988208"	"GSM2255267"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"Monocyte"	"SRP065190"	FALSE
"SRR5355287"	"GSM2542220"	"singles-BM0828-MEP-160420-92"	"MEP"	"BM0828"	"ATAC-seq"	152	51719672	"PRJNA379613"	"SAMN06615758"	21239023	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651512"	"GSM2542220"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353670"	"GSM2540592"	"singles-BM0828-HSC-fresh-151027-6"	"HSC"	"BM0828"	"ATAC-seq"	152	21511800	"PRJNA379613"	"SAMN06613195"	7026839	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2649895"	"GSM2540592"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353450"	"GSM2540372"	"BM1077-HSC-Frozen-160105-74"	"HSC"	"BM1077"	"ATAC-seq"	152	17493680	"PRJNA379613"	"SAMN06613375"	5221461	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2649675"	"GSM2540372"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355943"	"GSM2542876"	"singles-160809-scATAC-BM1137-GMP1low-LS-76"	"GMP"	"BM1137"	"ATAC-seq"	152	4166016	"PRJNA379613"	"SAMN06615673"	1779902	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652168"	"GSM2542876"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354163"	"GSM2541085"	"BM1077-CMP-Frozen-160106-19"	"CMP"	"BM1077"	"ATAC-seq"	152	26705032	"PRJNA379613"	"SAMN06614002"	7751862	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650388"	"GSM2541085"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353591"	"GSM2540513"	"singles-BM0106-HSC-SIM-160219-23"	"HSC"	"BM0106"	"ATAC-seq"	152	6576736	"PRJNA379613"	"SAMN06613286"	3219004	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2649816"	"GSM2540513"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986131"	"GSM2255208"	"singles-PB1022-mono-160128-11"	"Mono"	"PB1022"	"OTHER"	152	18156552	"PRJNA299657"	"SAMN05462737"	7247869	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX1988149"	"GSM2255208"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"Monocyte"	"SRP065190"	FALSE
